measureNumber,beatNumber,offset,Chord,NormalForm,PCsInNormalForm,file,Composer
27,1 3/4,105.5,<music21.chord.Chord A2 A3 D5>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
27,2,106.0,<music21.chord.Chord E3 D5>,"[0, 2]","[2, 4]",Allard_5diversions.xml,Allard
27,2 1/4,106.5,<music21.chord.Chord G2 G3 D5>,"[0, 5]","[2, 7]",Allard_5diversions.xml,Allard
27,2 1/2,107.0,<music21.chord.Chord D3 D5>,[0],[2],Allard_5diversions.xml,Allard
27,2 3/4,107.5,<music21.chord.Chord E2 E3 D5>,"[0, 2]","[2, 4]",Allard_5diversions.xml,Allard
28,1,108.0,<music21.chord.Chord D2 D3 G4 D5>,"[0, 5]","[2, 7]",Allard_5diversions.xml,Allard
28,1 1/4,108.5,<music21.chord.Chord D2 D3 A4>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
28,1 1/2,109.0,<music21.chord.Chord D2 D3 G4 C5>,"[0, 2, 7]","[0, 2, 7]",Allard_5diversions.xml,Allard
28,1 3/4,109.5,<music21.chord.Chord D2 D3 A4>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
28,2,110.0,<music21.chord.Chord D2 D3 F#4 D5>,"[0, 4]","[2, 6]",Allard_5diversions.xml,Allard
28,2 1/4,110.5,<music21.chord.Chord D2 D3 A4>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
28,2 1/2,111.0,<music21.chord.Chord D2 D3 D4 A4>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
28,2 3/4,111.5,<music21.chord.Chord D2 D3 F#4>,"[0, 4]","[2, 6]",Allard_5diversions.xml,Allard
29,1,112.0,<music21.chord.Chord C2 C3 E-4 G4 B4 E5>,"[0, 1, 4, 5, 8]","[11, 0, 3, 4, 7]",Allard_5diversions.xml,Allard
29,1 1/2,113.0,<music21.chord.Chord G2 E-4 G4 B4 E5>,"[0, 1, 4, 8]","[3, 4, 7, 11]",Allard_5diversions.xml,Allard
29,1 3/4,113.5,<music21.chord.Chord C2 C3 E-4 G4 B4 E5>,"[0, 1, 4, 5, 8]","[11, 0, 3, 4, 7]",Allard_5diversions.xml,Allard
29,2,114.0,<music21.chord.Chord C2 C3 E-4 G4 B4 E5>,"[0, 1, 4, 5, 8]","[11, 0, 3, 4, 7]",Allard_5diversions.xml,Allard
29,2 1/4,114.5,<music21.chord.Chord G2 E-4 G4 B4 E5>,"[0, 1, 4, 8]","[3, 4, 7, 11]",Allard_5diversions.xml,Allard
29,2 1/2,115.0,<music21.chord.Chord C2 C3 E-4 G4 B4 E5>,"[0, 1, 4, 5, 8]","[11, 0, 3, 4, 7]",Allard_5diversions.xml,Allard
29,2 3/4,115.5,<music21.chord.Chord B1 B2 E-4 G4 B4 E5>,"[0, 1, 4, 8]","[3, 4, 7, 11]",Allard_5diversions.xml,Allard
30,1,116.0,<music21.chord.Chord A1 A2 E4 G4 C5 E5>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Allard_5diversions.xml,Allard
30,1 1/2,117.0,<music21.chord.Chord E2 E4 G4 C5 E5>,"[0, 4, 7]","[0, 4, 7]",Allard_5diversions.xml,Allard
30,1 3/4,117.5,<music21.chord.Chord A1 A2 E4 G4 C5 E5>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Allard_5diversions.xml,Allard
30,2,118.0,<music21.chord.Chord A1 A2 E4 G4 C5 E5>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Allard_5diversions.xml,Allard
30,2 1/4,118.5,<music21.chord.Chord E2 E4 G4 C5 E5>,"[0, 4, 7]","[0, 4, 7]",Allard_5diversions.xml,Allard
30,2 1/2,119.0,<music21.chord.Chord B-1 B-2 E4 G4 C5 E5>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Allard_5diversions.xml,Allard
30,2 3/4,119.5,<music21.chord.Chord C2 C3 E4 G4 C5 E5>,"[0, 4, 7]","[0, 4, 7]",Allard_5diversions.xml,Allard
31,1,120.0,<music21.chord.Chord D2 D3 D5>,[0],[2],Allard_5diversions.xml,Allard
31,1 1/4,120.5,<music21.chord.Chord A2 D5>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
31,1 1/2,121.0,<music21.chord.Chord D2 D3 D5>,[0],[2],Allard_5diversions.xml,Allard
31,1 3/4,121.5,<music21.chord.Chord A2 A3 D5>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
31,2,122.0,<music21.chord.Chord E3 D5>,"[0, 2]","[2, 4]",Allard_5diversions.xml,Allard
31,2 1/4,122.5,<music21.chord.Chord G2 G3 D5>,"[0, 5]","[2, 7]",Allard_5diversions.xml,Allard
31,2 1/2,123.0,<music21.chord.Chord D3 D5>,[0],[2],Allard_5diversions.xml,Allard
31,2 3/4,123.5,<music21.chord.Chord E2 E3 D5>,"[0, 2]","[2, 4]",Allard_5diversions.xml,Allard
32,1,124.0,<music21.chord.Chord D2 D3 G4 D5>,"[0, 5]","[2, 7]",Allard_5diversions.xml,Allard
32,1 1/4,124.5,<music21.chord.Chord D2 D3 A4>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
32,1 1/2,125.0,<music21.chord.Chord D2 D3 G4 C5>,"[0, 2, 7]","[0, 2, 7]",Allard_5diversions.xml,Allard
32,1 3/4,125.5,<music21.chord.Chord D2 D3 A4>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
32,2,126.0,<music21.chord.Chord D2 D3 F#4 D5>,"[0, 4]","[2, 6]",Allard_5diversions.xml,Allard
32,2 1/4,126.5,<music21.chord.Chord D2 D3 A4>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
32,2 1/2,127.0,<music21.chord.Chord D2 D3 D4 A4>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
32,2 3/4,127.5,<music21.chord.Chord D2 D3 F#4>,"[0, 4]","[2, 6]",Allard_5diversions.xml,Allard
33,1,128.0,<music21.chord.Chord B2 D4>,"[0, 3]","[11, 2]",Allard_5diversions.xml,Allard
33,1 1/4,128.5,<music21.chord.Chord B2 G3 D4>,"[0, 4, 7]","[7, 11, 2]",Allard_5diversions.xml,Allard
33,1 1/2,129.0,<music21.chord.Chord B2 G3 G4>,"[0, 4]","[7, 11]",Allard_5diversions.xml,Allard
33,1 3/4,129.5,<music21.chord.Chord B2 G3 D4>,"[0, 4, 7]","[7, 11, 2]",Allard_5diversions.xml,Allard
33,2,130.0,<music21.chord.Chord B2 D4>,"[0, 3]","[11, 2]",Allard_5diversions.xml,Allard
33,2 1/4,130.5,<music21.chord.Chord B2 G3 D4>,"[0, 4, 7]","[7, 11, 2]",Allard_5diversions.xml,Allard
33,2 1/2,131.0,<music21.chord.Chord B2 G3 A4>,"[0, 2, 4]","[7, 9, 11]",Allard_5diversions.xml,Allard
33,2 3/4,131.5,<music21.chord.Chord B2 G3 G4>,"[0, 4]","[7, 11]",Allard_5diversions.xml,Allard
34,1,132.0,<music21.chord.Chord C3 E4>,"[0, 4]","[0, 4]",Allard_5diversions.xml,Allard
34,1 1/4,132.5,<music21.chord.Chord C3 G3 E4>,"[0, 4, 7]","[0, 4, 7]",Allard_5diversions.xml,Allard
34,1 1/2,133.0,<music21.chord.Chord A2 G3 E4>,"[0, 3, 5]","[4, 7, 9]",Allard_5diversions.xml,Allard
34,1 3/4,133.5,<music21.chord.Chord A2 G3 C4>,"[0, 2, 5]","[7, 9, 0]",Allard_5diversions.xml,Allard
34,2,134.0,<music21.chord.Chord G2 G3>,[0],[7],Allard_5diversions.xml,Allard
34,2 1/4,134.5,<music21.chord.Chord G2 G3 C4>,"[0, 5]","[7, 0]",Allard_5diversions.xml,Allard
34,2 1/2,135.0,<music21.chord.Chord A2 G3 E4>,"[0, 3, 5]","[4, 7, 9]",Allard_5diversions.xml,Allard
34,2 3/4,135.5,<music21.chord.Chord A2 G3 C4>,"[0, 2, 5]","[7, 9, 0]",Allard_5diversions.xml,Allard
35,1,136.0,<music21.chord.Chord B-2 D4>,"[0, 4]","[10, 2]",Allard_5diversions.xml,Allard
35,1 1/4,136.5,<music21.chord.Chord B-2 G3 D4>,"[0, 3, 7]","[7, 10, 2]",Allard_5diversions.xml,Allard
35,1 1/2,137.0,<music21.chord.Chord B-2 G3 A4>,"[0, 2, 3]","[7, 9, 10]",Allard_5diversions.xml,Allard
35,1 3/4,137.5,<music21.chord.Chord B-2 G3 G4>,"[0, 3]","[7, 10]",Allard_5diversions.xml,Allard
35,2,138.0,<music21.chord.Chord C3 E4>,"[0, 4]","[0, 4]",Allard_5diversions.xml,Allard
35,2 1/12,138.16666666666666,<music21.chord.Chord C3 G4>,"[0, 5]","[7, 0]",Allard_5diversions.xml,Allard
35,2 1/6,138.33333333333334,<music21.chord.Chord C3 E4>,"[0, 4]","[0, 4]",Allard_5diversions.xml,Allard
35,2 1/4,138.5,<music21.chord.Chord C3 G3 D4>,"[0, 2, 7]","[0, 2, 7]",Allard_5diversions.xml,Allard
35,2 1/2,139.0,<music21.chord.Chord C3 G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Allard_5diversions.xml,Allard
36,1,140.0,<music21.chord.Chord D3 D4>,[0],[2],Allard_5diversions.xml,Allard
36,1 1/4,140.5,<music21.chord.Chord E3 D4>,"[0, 2]","[2, 4]",Allard_5diversions.xml,Allard
36,1 1/2,141.0,<music21.chord.Chord G3 D4>,"[0, 5]","[2, 7]",Allard_5diversions.xml,Allard
36,1 3/4,141.5,<music21.chord.Chord E3 D4>,"[0, 2]","[2, 4]",Allard_5diversions.xml,Allard
36,2,142.0,<music21.chord.Chord A3 D4>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
36,2 1/4,142.5,<music21.chord.Chord G3 D4>,"[0, 5]","[2, 7]",Allard_5diversions.xml,Allard
36,2 1/2,143.0,<music21.chord.Chord E3 D4>,"[0, 2]","[2, 4]",Allard_5diversions.xml,Allard
36,2 3/4,143.5,<music21.chord.Chord C3 D4>,"[0, 2]","[0, 2]",Allard_5diversions.xml,Allard
37,1,144.0,<music21.chord.Chord B-2 D4>,"[0, 4]","[10, 2]",Allard_5diversions.xml,Allard
37,1 1/4,144.5,<music21.chord.Chord B-2 G3 D4>,"[0, 3, 7]","[7, 10, 2]",Allard_5diversions.xml,Allard
37,1 1/2,145.0,<music21.chord.Chord B-2 G3 A4>,"[0, 2, 3]","[7, 9, 10]",Allard_5diversions.xml,Allard
37,1 3/4,145.5,<music21.chord.Chord B-2 G3 G4>,"[0, 3]","[7, 10]",Allard_5diversions.xml,Allard
37,2,146.0,<music21.chord.Chord C3 E4>,"[0, 4]","[0, 4]",Allard_5diversions.xml,Allard
37,2 1/12,146.16666666666666,<music21.chord.Chord C3 G4>,"[0, 5]","[7, 0]",Allard_5diversions.xml,Allard
37,2 1/6,146.33333333333334,<music21.chord.Chord C3 E4>,"[0, 4]","[0, 4]",Allard_5diversions.xml,Allard
37,2 1/4,146.5,<music21.chord.Chord C3 G3 D4>,"[0, 2, 7]","[0, 2, 7]",Allard_5diversions.xml,Allard
37,2 1/2,147.0,<music21.chord.Chord C3 G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Allard_5diversions.xml,Allard
38,1,148.0,<music21.chord.Chord D3 A3 D4>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
38,1 1/2,149.0,<music21.chord.Chord C3 G3 A4>,"[0, 2, 5]","[7, 9, 0]",Allard_5diversions.xml,Allard
38,1 3/4,149.5,<music21.chord.Chord C3 G3 D5>,"[0, 2, 7]","[0, 2, 7]",Allard_5diversions.xml,Allard
38,2,150.0,<music21.chord.Chord A2 E3 D5>,"[0, 2, 7]","[2, 4, 9]",Allard_5diversions.xml,Allard
38,2 1/6,150.33333333333334,<music21.chord.Chord A2 E3 C5>,"[0, 3, 7]","[9, 0, 4]",Allard_5diversions.xml,Allard
38,2 1/4,150.5,<music21.chord.Chord A2 E3 D5>,"[0, 2, 7]","[2, 4, 9]",Allard_5diversions.xml,Allard
38,2 3/8,150.75,<music21.chord.Chord A2 E3 C5>,"[0, 3, 7]","[9, 0, 4]",Allard_5diversions.xml,Allard
38,2 1/2,151.0,<music21.chord.Chord C3 G3 A4>,"[0, 2, 5]","[7, 9, 0]",Allard_5diversions.xml,Allard
38,2 3/4,151.5,<music21.chord.Chord C3 G3 C5>,"[0, 5]","[7, 0]",Allard_5diversions.xml,Allard
39,1,152.0,<music21.chord.Chord E-3 B-3 G4>,"[0, 4, 7]","[3, 7, 10]",Allard_5diversions.xml,Allard
39,1 1/2,153.0,<music21.chord.Chord E-3 B-3 C4>,"[0, 2, 5]","[10, 0, 3]",Allard_5diversions.xml,Allard
39,1 3/4,153.5,<music21.chord.Chord E-3 B-3 G4>,"[0, 4, 7]","[3, 7, 10]",Allard_5diversions.xml,Allard
39,2,154.0,<music21.chord.Chord C3 G3 E-4>,"[0, 3, 7]","[0, 3, 7]",Allard_5diversions.xml,Allard
39,2 1/2,155.0,<music21.chord.Chord C3 G3 F4>,"[0, 2, 7]","[5, 7, 0]",Allard_5diversions.xml,Allard
39,2 3/4,155.5,<music21.chord.Chord C3 G3 G4>,"[0, 5]","[7, 0]",Allard_5diversions.xml,Allard
40,1,156.0,<music21.chord.Chord A2 E3 D4 E4 A4>,"[0, 2, 7]","[2, 4, 9]",Allard_5diversions.xml,Allard
40,1 1/2,157.0,<music21.chord.Chord D3 A3 D4 E4 A4>,"[0, 2, 7]","[2, 4, 9]",Allard_5diversions.xml,Allard
40,2,158.0,<music21.chord.Chord A2 E3 D4 E4 A4>,"[0, 2, 7]","[2, 4, 9]",Allard_5diversions.xml,Allard
40,2 1/4,158.5,<music21.chord.Chord C3 G3 D4 E4 A4>,"[0, 2, 4, 7, 9]","[0, 2, 4, 7, 9]",Allard_5diversions.xml,Allard
40,2 3/4,159.5,<music21.chord.Chord B2 F#3 D4 E4 A4>,"[0, 2, 4, 7, 9]","[2, 4, 6, 9, 11]",Allard_5diversions.xml,Allard
41,1,160.0,<music21.chord.Chord B2 F#3 D4 E4 A4>,"[0, 2, 4, 7, 9]","[2, 4, 6, 9, 11]",Allard_5diversions.xml,Allard
41,1 1/4,160.5,<music21.chord.Chord B-2 F3 D4 E4 A4>,"[0, 1, 5, 7, 8]","[9, 10, 2, 4, 5]",Allard_5diversions.xml,Allard
41,1 3/4,161.5,<music21.chord.Chord A2 E3 D4 E4 A4>,"[0, 2, 7]","[2, 4, 9]",Allard_5diversions.xml,Allard
41,2,162.0,<music21.chord.Chord A2 E3 D4 E4 A4>,"[0, 2, 7]","[2, 4, 9]",Allard_5diversions.xml,Allard
41,2 1/4,162.5,<music21.chord.Chord A-2 E-3 D4 E4 A4>,"[0, 1, 2, 6, 7]","[2, 3, 4, 8, 9]",Allard_5diversions.xml,Allard
42,1,164.0,<music21.chord.Chord G2 B-4>,"[0, 3]","[7, 10]",Allard_5diversions.xml,Allard
42,1 1/4,164.5,<music21.chord.Chord G2 D3 B-4>,"[0, 3, 7]","[7, 10, 2]",Allard_5diversions.xml,Allard
42,1 1/2,165.0,<music21.chord.Chord G2 G3 D4 B-4>,"[0, 3, 7]","[7, 10, 2]",Allard_5diversions.xml,Allard
42,1 3/4,165.5,<music21.chord.Chord G2 G3 G4 B-4>,"[0, 3]","[7, 10]",Allard_5diversions.xml,Allard
42,2,166.0,<music21.chord.Chord G2 D3 G4 B-4>,"[0, 3, 7]","[7, 10, 2]",Allard_5diversions.xml,Allard
42,2 1/4,166.5,<music21.chord.Chord G2 G3 D4 B-4>,"[0, 3, 7]","[7, 10, 2]",Allard_5diversions.xml,Allard
42,2 1/2,167.0,<music21.chord.Chord G2 D3 G4 B-4>,"[0, 3, 7]","[7, 10, 2]",Allard_5diversions.xml,Allard
42,2 3/4,167.5,<music21.chord.Chord G2 D4 B-4>,"[0, 3, 7]","[7, 10, 2]",Allard_5diversions.xml,Allard
43,1,168.0,<music21.chord.Chord E2 B4>,"[0, 5]","[11, 4]",Allard_5diversions.xml,Allard
43,1 1/4,168.5,<music21.chord.Chord E2 B2 B4>,"[0, 5]","[11, 4]",Allard_5diversions.xml,Allard
43,1 1/2,169.0,<music21.chord.Chord E2 E3 E4 B4>,"[0, 5]","[11, 4]",Allard_5diversions.xml,Allard
43,1 3/4,169.5,<music21.chord.Chord E2 E3 G4 B4>,"[0, 3, 7]","[4, 7, 11]",Allard_5diversions.xml,Allard
43,2,170.0,<music21.chord.Chord E2 B2 G4 B4>,"[0, 3, 7]","[4, 7, 11]",Allard_5diversions.xml,Allard
43,2 1/4,170.5,<music21.chord.Chord E2 E3 E4 B4>,"[0, 5]","[11, 4]",Allard_5diversions.xml,Allard
43,2 1/2,171.0,<music21.chord.Chord E2 B2 G4 B4>,"[0, 3, 7]","[4, 7, 11]",Allard_5diversions.xml,Allard
43,2 3/4,171.5,<music21.chord.Chord E2 E4 B4>,"[0, 5]","[11, 4]",Allard_5diversions.xml,Allard
44,1,172.0,<music21.chord.Chord A2 C5>,"[0, 3]","[9, 0]",Allard_5diversions.xml,Allard
44,1 1/4,172.5,<music21.chord.Chord A2 E3 C5>,"[0, 3, 7]","[9, 0, 4]",Allard_5diversions.xml,Allard
44,1 1/2,173.0,<music21.chord.Chord A2 A3 E4 C5>,"[0, 3, 7]","[9, 0, 4]",Allard_5diversions.xml,Allard
44,1 3/4,173.5,<music21.chord.Chord A2 A3 A4 C5>,"[0, 3]","[9, 0]",Allard_5diversions.xml,Allard
44,2,174.0,<music21.chord.Chord A2 E3 A4 C5>,"[0, 3, 7]","[9, 0, 4]",Allard_5diversions.xml,Allard
44,2 1/4,174.5,<music21.chord.Chord A2 A3 E4 C5>,"[0, 3, 7]","[9, 0, 4]",Allard_5diversions.xml,Allard
44,2 1/2,175.0,<music21.chord.Chord A2 E3 A4 C5>,"[0, 3, 7]","[9, 0, 4]",Allard_5diversions.xml,Allard
44,2 3/4,175.5,<music21.chord.Chord A2 E4 C5>,"[0, 3, 7]","[9, 0, 4]",Allard_5diversions.xml,Allard
45,1,176.0,<music21.chord.Chord D2 A2 G4 D5>,"[0, 2, 7]","[7, 9, 2]",Allard_5diversions.xml,Allard
45,1 1/8,176.25,<music21.chord.Chord D2 A2 A4 D5>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
45,1 1/4,176.5,<music21.chord.Chord D2 D3 G4 D5>,"[0, 5]","[2, 7]",Allard_5diversions.xml,Allard
45,1 3/8,176.75,<music21.chord.Chord D2 D3 E4 D5>,"[0, 2]","[2, 4]",Allard_5diversions.xml,Allard
45,1 1/2,177.0,<music21.chord.Chord D2 A2 E4 D5>,"[0, 2, 7]","[2, 4, 9]",Allard_5diversions.xml,Allard
45,1 5/8,177.25,<music21.chord.Chord D2 A2 G4 D5>,"[0, 2, 7]","[7, 9, 2]",Allard_5diversions.xml,Allard
45,1 3/4,177.5,<music21.chord.Chord D2 D3 G4 D5>,"[0, 5]","[2, 7]",Allard_5diversions.xml,Allard
45,1 7/8,177.75,<music21.chord.Chord D2 D3 F#4 D5>,"[0, 4]","[2, 6]",Allard_5diversions.xml,Allard
45,2,178.0,<music21.chord.Chord D2 A2 F#4 D5>,"[0, 4, 7]","[2, 6, 9]",Allard_5diversions.xml,Allard
45,2 1/4,178.5,<music21.chord.Chord D2 D3 F#4 D5>,"[0, 4]","[2, 6]",Allard_5diversions.xml,Allard
45,2 3/8,178.75,<music21.chord.Chord D2 D3 A4 D5>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
45,2 1/2,179.0,<music21.chord.Chord D2 A4 D5>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
45,2 7/8,179.75,<music21.chord.Chord D2 D5>,[0],[2],Allard_5diversions.xml,Allard
46,1,180.0,<music21.chord.Chord G2 B-4>,"[0, 3]","[7, 10]",Allard_5diversions.xml,Allard
46,1 1/4,180.5,<music21.chord.Chord G2 D3 B-4>,"[0, 3, 7]","[7, 10, 2]",Allard_5diversions.xml,Allard
46,1 1/2,181.0,<music21.chord.Chord G2 G3 D4 B-4>,"[0, 3, 7]","[7, 10, 2]",Allard_5diversions.xml,Allard
46,1 3/4,181.5,<music21.chord.Chord G2 G3 G4 B-4>,"[0, 3]","[7, 10]",Allard_5diversions.xml,Allard
46,2,182.0,<music21.chord.Chord G2 D3 G4 B-4>,"[0, 3, 7]","[7, 10, 2]",Allard_5diversions.xml,Allard
46,2 1/4,182.5,<music21.chord.Chord G2 G3 D4 B-4>,"[0, 3, 7]","[7, 10, 2]",Allard_5diversions.xml,Allard
46,2 1/2,183.0,<music21.chord.Chord G2 D3 G4 B-4>,"[0, 3, 7]","[7, 10, 2]",Allard_5diversions.xml,Allard
46,2 3/4,183.5,<music21.chord.Chord G2 D4 B-4>,"[0, 3, 7]","[7, 10, 2]",Allard_5diversions.xml,Allard
47,1,184.0,<music21.chord.Chord E2 B4>,"[0, 5]","[11, 4]",Allard_5diversions.xml,Allard
47,1 1/4,184.5,<music21.chord.Chord E2 B2 B4>,"[0, 5]","[11, 4]",Allard_5diversions.xml,Allard
47,1 1/2,185.0,<music21.chord.Chord E2 E3 E4 B4>,"[0, 5]","[11, 4]",Allard_5diversions.xml,Allard
47,1 3/4,185.5,<music21.chord.Chord E2 E3 G4 B4>,"[0, 3, 7]","[4, 7, 11]",Allard_5diversions.xml,Allard
47,2,186.0,<music21.chord.Chord E2 B2 G4 B4>,"[0, 3, 7]","[4, 7, 11]",Allard_5diversions.xml,Allard
47,2 1/4,186.5,<music21.chord.Chord E2 E3 E4 B4>,"[0, 5]","[11, 4]",Allard_5diversions.xml,Allard
47,2 1/2,187.0,<music21.chord.Chord E2 B2 G4 B4>,"[0, 3, 7]","[4, 7, 11]",Allard_5diversions.xml,Allard
47,2 3/4,187.5,<music21.chord.Chord E2 B4>,"[0, 5]","[11, 4]",Allard_5diversions.xml,Allard
48,1,188.0,<music21.chord.Chord A2 C5>,"[0, 3]","[9, 0]",Allard_5diversions.xml,Allard
48,1 1/4,188.5,<music21.chord.Chord A2 E3 C5>,"[0, 3, 7]","[9, 0, 4]",Allard_5diversions.xml,Allard
48,1 1/2,189.0,<music21.chord.Chord A2 A3 E4 C5>,"[0, 3, 7]","[9, 0, 4]",Allard_5diversions.xml,Allard
48,1 3/4,189.5,<music21.chord.Chord A2 A3 A4 C5>,"[0, 3]","[9, 0]",Allard_5diversions.xml,Allard
48,2,190.0,<music21.chord.Chord A2 E3 A4 C5>,"[0, 3, 7]","[9, 0, 4]",Allard_5diversions.xml,Allard
48,2 1/4,190.5,<music21.chord.Chord A2 A3 E4 C5>,"[0, 3, 7]","[9, 0, 4]",Allard_5diversions.xml,Allard
48,2 1/2,191.0,<music21.chord.Chord A2 E3 A4 C5>,"[0, 3, 7]","[9, 0, 4]",Allard_5diversions.xml,Allard
48,2 3/4,191.5,<music21.chord.Chord A2 E4 C5>,"[0, 3, 7]","[9, 0, 4]",Allard_5diversions.xml,Allard
49,1,192.0,<music21.chord.Chord D2 A2 G4 D5>,"[0, 2, 7]","[7, 9, 2]",Allard_5diversions.xml,Allard
49,1 1/8,192.25,<music21.chord.Chord D2 A2 A4 D5>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
49,1 1/4,192.5,<music21.chord.Chord D2 D3 G4 D5>,"[0, 5]","[2, 7]",Allard_5diversions.xml,Allard
49,1 3/8,192.75,<music21.chord.Chord D2 D3 E4 D5>,"[0, 2]","[2, 4]",Allard_5diversions.xml,Allard
49,1 1/2,193.0,<music21.chord.Chord D2 A2 E4 D5>,"[0, 2, 7]","[2, 4, 9]",Allard_5diversions.xml,Allard
49,1 5/8,193.25,<music21.chord.Chord D2 A2 G4 D5>,"[0, 2, 7]","[7, 9, 2]",Allard_5diversions.xml,Allard
49,1 3/4,193.5,<music21.chord.Chord D2 D3 G4 D5>,"[0, 5]","[2, 7]",Allard_5diversions.xml,Allard
49,1 7/8,193.75,<music21.chord.Chord D2 D3 F#4 D5>,"[0, 4]","[2, 6]",Allard_5diversions.xml,Allard
49,2,194.0,<music21.chord.Chord D2 A2 F#4 D5>,"[0, 4, 7]","[2, 6, 9]",Allard_5diversions.xml,Allard
49,2 1/4,194.5,<music21.chord.Chord D2 D3 F#4 D5>,"[0, 4]","[2, 6]",Allard_5diversions.xml,Allard
49,2 3/8,194.75,<music21.chord.Chord D2 D3 A4 D5>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
49,2 1/2,195.0,<music21.chord.Chord D2 A4 D5>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
49,2 7/8,195.75,<music21.chord.Chord D2 D5>,[0],[2],Allard_5diversions.xml,Allard
50,1,196.0,<music21.chord.Chord C2 C3 E-4 G4 B4 E-5>,"[0, 1, 4, 8]","[11, 0, 3, 7]",Allard_5diversions.xml,Allard
50,1 1/2,197.0,<music21.chord.Chord G2 E-4 G4 B4 E-5>,"[0, 4, 8]","[3, 7, 11]",Allard_5diversions.xml,Allard
50,1 3/4,197.5,<music21.chord.Chord C2 C3 E-4 G4 B4 E-5>,"[0, 1, 4, 8]","[11, 0, 3, 7]",Allard_5diversions.xml,Allard
50,2,198.0,<music21.chord.Chord C2 C3 E-4 G4 B4 E-5>,"[0, 1, 4, 8]","[11, 0, 3, 7]",Allard_5diversions.xml,Allard
50,2 1/4,198.5,<music21.chord.Chord G2 E-4 G4 B4 E-5>,"[0, 4, 8]","[3, 7, 11]",Allard_5diversions.xml,Allard
50,2 1/2,199.0,<music21.chord.Chord C2 C3 E-4 G4 B4 E-5>,"[0, 1, 4, 8]","[11, 0, 3, 7]",Allard_5diversions.xml,Allard
50,2 3/4,199.5,<music21.chord.Chord B1 B2 E-4 G4 B4 E-5>,"[0, 4, 8]","[3, 7, 11]",Allard_5diversions.xml,Allard
51,1,200.0,<music21.chord.Chord A1 A2 E4 G4 C5 E5>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Allard_5diversions.xml,Allard
51,1 1/2,201.0,<music21.chord.Chord E2 E4 G4 C5 E5>,"[0, 4, 7]","[0, 4, 7]",Allard_5diversions.xml,Allard
51,1 3/4,201.5,<music21.chord.Chord A1 A2 E4 G4 C5 E5>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Allard_5diversions.xml,Allard
51,2,202.0,<music21.chord.Chord A1 A2 E4 G4 C5 E5>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Allard_5diversions.xml,Allard
51,2 1/4,202.5,<music21.chord.Chord E2 E4 G4 C5 E5>,"[0, 4, 7]","[0, 4, 7]",Allard_5diversions.xml,Allard
51,2 1/2,203.0,<music21.chord.Chord B1 B-2 E4 G4 C5 E5>,"[0, 3, 6, 7, 8]","[4, 7, 10, 11, 0]",Allard_5diversions.xml,Allard
51,2 3/4,203.5,<music21.chord.Chord C2 C3 E4 G4 C5 E5>,"[0, 4, 7]","[0, 4, 7]",Allard_5diversions.xml,Allard
52,1,204.0,<music21.chord.Chord D2 D3 D5>,[0],[2],Allard_5diversions.xml,Allard
52,1 1/4,204.5,<music21.chord.Chord A2 D5>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
52,1 1/2,205.0,<music21.chord.Chord A2 D5>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
52,1 3/4,205.5,<music21.chord.Chord D3 D5>,[0],[2],Allard_5diversions.xml,Allard
52,2,206.0,<music21.chord.Chord D3 D5>,[0],[2],Allard_5diversions.xml,Allard
52,2 1/4,206.5,<music21.chord.Chord A3 D5>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
52,2 1/2,207.0,<music21.chord.Chord D3 D5>,[0],[2],Allard_5diversions.xml,Allard
52,2 3/4,207.5,<music21.chord.Chord A2 D5>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
