offset,Chord,NormalForm,PCsInNormalForm,file,Composer,measureNumber,beatNumber
61.0,<music21.chord.Chord D2 E-3 G4 D5 G5>,"[0, 1, 5]","[2, 3, 7]",Takemitsu_Romance.mxl,Takemitsu,41,3
61.25,<music21.chord.Chord D2 E-3 C4 G4 C5>,"[0, 2, 3, 7]","[0, 2, 3, 7]",Takemitsu_Romance.mxl,Takemitsu,41,3 1/2
61.5,<music21.chord.Chord A3 B-3 D4 A4 D5>,"[0, 1, 5]","[9, 10, 2]",Takemitsu_Romance.mxl,Takemitsu,42,1
61.75,<music21.chord.Chord A3 B-3 C4 G4 C5>,"[0, 2, 3, 5]","[7, 9, 10, 0]",Takemitsu_Romance.mxl,Takemitsu,42,1 1/2
62.0,<music21.chord.Chord D2 E-3 D4 A4 D5>,"[0, 5, 6]","[9, 2, 3]",Takemitsu_Romance.mxl,Takemitsu,42,2
62.25,<music21.chord.Chord D2 E-3 C5 G5 C6>,"[0, 2, 3, 7]","[0, 2, 3, 7]",Takemitsu_Romance.mxl,Takemitsu,42,2 1/2
62.5,<music21.chord.Chord D4 G4 C5 G5 C6>,"[0, 2, 7]","[0, 2, 7]",Takemitsu_Romance.mxl,Takemitsu,42,3
62.75,<music21.chord.Chord D4 G4 D5 A5 D6>,"[0, 2, 7]","[7, 9, 2]",Takemitsu_Romance.mxl,Takemitsu,42,3 1/2
63.0,<music21.chord.Chord D2 E-3 A4 D5 A5>,"[0, 5, 6]","[9, 2, 3]",Takemitsu_Romance.mxl,Takemitsu,43,1
63.5,<music21.chord.Chord A3 E-4 A4 D5 A5>,"[0, 5, 6]","[9, 2, 3]",Takemitsu_Romance.mxl,Takemitsu,43,2
64.0,<music21.chord.Chord D2 E-3 A4 D5 A5>,"[0, 5, 6]","[9, 2, 3]",Takemitsu_Romance.mxl,Takemitsu,43,3
64.25,<music21.chord.Chord D2 E-3 D6 D7>,"[0, 1]","[2, 3]",Takemitsu_Romance.mxl,Takemitsu,43,3 1/2
64.5,<music21.chord.Chord B-3 E-4 A4 A5>,"[0, 1, 6]","[9, 10, 3]",Takemitsu_Romance.mxl,Takemitsu,44,1
65.0,<music21.chord.Chord D2 E-3 A4 A5>,"[0, 5, 6]","[9, 2, 3]",Takemitsu_Romance.mxl,Takemitsu,44,2
65.5,<music21.chord.Chord B-3 E-4 A4 A5>,"[0, 1, 6]","[9, 10, 3]",Takemitsu_Romance.mxl,Takemitsu,44,3
65.75,<music21.chord.Chord B-3 E-4 G5 G6>,"[0, 4, 7]","[3, 7, 10]",Takemitsu_Romance.mxl,Takemitsu,44,3 1/2
66.0,<music21.chord.Chord D2 E-3 E-5 E-6>,"[0, 1]","[2, 3]",Takemitsu_Romance.mxl,Takemitsu,45,1
66.375,<music21.chord.Chord D2 E-3 D5 D6>,"[0, 1]","[2, 3]",Takemitsu_Romance.mxl,Takemitsu,45,1 3/4
66.5,<music21.chord.Chord B-3 E-4 A4 A5>,"[0, 1, 6]","[9, 10, 3]",Takemitsu_Romance.mxl,Takemitsu,45,2
67.0,<music21.chord.Chord D2 E-3 A4 A5>,"[0, 5, 6]","[9, 2, 3]",Takemitsu_Romance.mxl,Takemitsu,45,3
67.5,<music21.chord.Chord B-3 E-4 A4 A5>,"[0, 1, 6]","[9, 10, 3]",Takemitsu_Romance.mxl,Takemitsu,46,1
68.0,<music21.chord.Chord B-3 E-4 B-5 B-6>,"[0, 5]","[10, 3]",Takemitsu_Romance.mxl,Takemitsu,46,2
68.5,<music21.chord.Chord A2 E-3 A3 C6 C7>,"[0, 3, 6]","[9, 0, 3]",Takemitsu_Romance.mxl,Takemitsu,46,3
69.0,<music21.chord.Chord B-3 E-4 C5 C6>,"[0, 2, 5]","[10, 0, 3]",Takemitsu_Romance.mxl,Takemitsu,47,1
69.25,<music21.chord.Chord B-3 E-4 G4 G5>,"[0, 4, 7]","[3, 7, 10]",Takemitsu_Romance.mxl,Takemitsu,47,1 1/2
69.5,<music21.chord.Chord E-2 E-3 A4 A5>,"[0, 6]","[3, 9]",Takemitsu_Romance.mxl,Takemitsu,47,2
70.0,<music21.chord.Chord E-2 E-3 G4 G5>,"[0, 4]","[3, 7]",Takemitsu_Romance.mxl,Takemitsu,47,3
70.5,<music21.chord.Chord A3 B-3 E-4 A4 A5>,"[0, 1, 6]","[9, 10, 3]",Takemitsu_Romance.mxl,Takemitsu,48,1
71.0,<music21.chord.Chord A3 B-3 E-4 C5 C6>,"[0, 1, 3, 6]","[9, 10, 0, 3]",Takemitsu_Romance.mxl,Takemitsu,48,2
71.5,<music21.chord.Chord D2 A2 E-3 C5 C6>,"[0, 3, 5, 6]","[9, 0, 2, 3]",Takemitsu_Romance.mxl,Takemitsu,48,3
71.75,<music21.chord.Chord D2 A2 E-3 G5 G6>,"[0, 1, 5, 7]","[2, 3, 7, 9]",Takemitsu_Romance.mxl,Takemitsu,48,3 1/2
72.0,<music21.chord.Chord G3 A3 E-4 E-5 A5 E-6>,"[0, 4, 6]","[3, 7, 9]",Takemitsu_Romance.mxl,Takemitsu,49,1
72.5,<music21.chord.Chord G3 A3 E-4 E-5 A5 E-6>,"[0, 4, 6]","[3, 7, 9]",Takemitsu_Romance.mxl,Takemitsu,49,2
73.0,<music21.chord.Chord E-2 A2 E-3 G3 D4>,"[0, 1, 5, 7]","[2, 3, 7, 9]",Takemitsu_Romance.mxl,Takemitsu,49,3
73.5,<music21.chord.Chord E-2 A2 E-3 G3 A3>,"[0, 4, 6]","[3, 7, 9]",Takemitsu_Romance.mxl,Takemitsu,50,1
74.5,<music21.chord.Chord E-2 A2 E-3 B-3 G4>,"[0, 4, 6, 7]","[3, 7, 9, 10]",Takemitsu_Romance.mxl,Takemitsu,50,3
75.0,<music21.chord.Chord E-2 A2 E-3 A3 E-4>,"[0, 6]","[3, 9]",Takemitsu_Romance.mxl,Takemitsu,51,1
76.0,<music21.chord.Chord D2 A2 E-3 G3 D4>,"[0, 1, 5, 7]","[2, 3, 7, 9]",Takemitsu_Romance.mxl,Takemitsu,51,3
76.5,<music21.chord.Chord D2 A2 E-3 G3 A3>,"[0, 1, 5, 7]","[2, 3, 7, 9]",Takemitsu_Romance.mxl,Takemitsu,52,1
77.5,<music21.chord.Chord D2 A2 E-3 B-3 A4>,"[0, 1, 5, 6]","[9, 10, 2, 3]",Takemitsu_Romance.mxl,Takemitsu,52,3
78.0,<music21.chord.Chord D2 A2 E-3 D4 G4 A4>,"[0, 1, 5, 7]","[2, 3, 7, 9]",Takemitsu_Romance.mxl,Takemitsu,53,1
79.0,<music21.chord.Chord D2 G2 A2 D3 A3 C4>,"[0, 2, 5, 7]","[7, 9, 0, 2]",Takemitsu_Romance.mxl,Takemitsu,53,3
79.5,<music21.chord.Chord D2 G2 A2 D3 B-3 G4>,"[0, 2, 3, 7]","[7, 9, 10, 2]",Takemitsu_Romance.mxl,Takemitsu,54,1
80.0,<music21.chord.Chord D2 G2 A2 D3 B-3 D4>,"[0, 2, 3, 7]","[7, 9, 10, 2]",Takemitsu_Romance.mxl,Takemitsu,54,2
80.5,<music21.chord.Chord D2 G2 A2 D3 A4 E-5>,"[0, 1, 5, 7]","[2, 3, 7, 9]",Takemitsu_Romance.mxl,Takemitsu,54,3
81.0,<music21.chord.Chord D2 G2 A2 D3 D4 A4>,"[0, 2, 7]","[7, 9, 2]",Takemitsu_Romance.mxl,Takemitsu,55,1
81.5,<music21.chord.Chord D2 G2 A2 D3 D4 G4>,"[0, 2, 7]","[7, 9, 2]",Takemitsu_Romance.mxl,Takemitsu,55,2
82.0,<music21.chord.Chord D2 G2 A2 E-3 E-4 D5>,"[0, 1, 5, 7]","[2, 3, 7, 9]",Takemitsu_Romance.mxl,Takemitsu,55,3
82.5,<music21.chord.Chord D2 G2 A2 E-3 B-3 D4 A4>,"[0, 1, 5, 7, 8]","[2, 3, 7, 9, 10]",Takemitsu_Romance.mxl,Takemitsu,56,1
83.5,<music21.chord.Chord G3 C4 G4 C5>,"[0, 5]","[7, 0]",Takemitsu_Romance.mxl,Takemitsu,56,3
83.75,<music21.chord.Chord A3 C4 G4 C5>,"[0, 2, 5]","[7, 9, 0]",Takemitsu_Romance.mxl,Takemitsu,56,3 1/2
84.0,<music21.chord.Chord G3 E-4 A4 D5>,"[0, 1, 5, 7]","[2, 3, 7, 9]",Takemitsu_Romance.mxl,Takemitsu,57,1
84.25,<music21.chord.Chord A3 E-4 A4 D5>,"[0, 5, 6]","[9, 2, 3]",Takemitsu_Romance.mxl,Takemitsu,57,1 1/2
84.5,<music21.chord.Chord E-3 E-4 A4 D5>,"[0, 5, 6]","[9, 2, 3]",Takemitsu_Romance.mxl,Takemitsu,57,2
85.0,<music21.chord.Chord D2 G2 A2 D3 D4 G4>,"[0, 2, 7]","[7, 9, 2]",Takemitsu_Romance.mxl,Takemitsu,57,3
85.5,<music21.chord.Chord D2 G2 A2 D3 G3 A3 E-4>,"[0, 1, 5, 7]","[2, 3, 7, 9]",Takemitsu_Romance.mxl,Takemitsu,58,1
86.5,<music21.chord.Chord G3 C4 G4 C5>,"[0, 5]","[7, 0]",Takemitsu_Romance.mxl,Takemitsu,58,3
86.75,<music21.chord.Chord A3 C4 G4 C5>,"[0, 2, 5]","[7, 9, 0]",Takemitsu_Romance.mxl,Takemitsu,58,3 1/2
87.0,<music21.chord.Chord G3 A4 D5 A5>,"[0, 2, 7]","[7, 9, 2]",Takemitsu_Romance.mxl,Takemitsu,59,1
87.25,<music21.chord.Chord A3 A4 D5 A5>,"[0, 5]","[9, 2]",Takemitsu_Romance.mxl,Takemitsu,59,1 1/2
87.5,<music21.chord.Chord D3 A4 D5 A5>,"[0, 5]","[9, 2]",Takemitsu_Romance.mxl,Takemitsu,59,2
88.0,<music21.chord.Chord D2 A2 E-3 E-5 A5 E-6>,"[0, 5, 6]","[9, 2, 3]",Takemitsu_Romance.mxl,Takemitsu,59,3
88.5,<music21.chord.Chord A2 D3 A3 C4 D4 A4>,"[0, 3, 5]","[9, 0, 2]",Takemitsu_Romance.mxl,Takemitsu,60,1
89.5,<music21.chord.Chord A2 D3 A3 C4 D5 G5 C6>,"[0, 2, 5, 7]","[7, 9, 0, 2]",Takemitsu_Romance.mxl,Takemitsu,60,3
89.75,<music21.chord.Chord A2 D3 A3 G4 D5 G5 C6>,"[0, 2, 5, 7]","[7, 9, 0, 2]",Takemitsu_Romance.mxl,Takemitsu,60,3 1/2
90.0,<music21.chord.Chord A2 D3 A3 D5 G5 C6>,"[0, 2, 5, 7]","[7, 9, 0, 2]",Takemitsu_Romance.mxl,Takemitsu,61,1
90.25,<music21.chord.Chord A2 D3 A3 G4 D5 G5 C6>,"[0, 2, 5, 7]","[7, 9, 0, 2]",Takemitsu_Romance.mxl,Takemitsu,61,1 1/2
90.5,<music21.chord.Chord A2 D3 A3 E-4 D5 G5 C6>,"[0, 2, 5, 7, 8]","[7, 9, 0, 2, 3]",Takemitsu_Romance.mxl,Takemitsu,61,2
91.0,<music21.chord.Chord E-2 A2 E-3 E-5 A5 E-6>,"[0, 6]","[3, 9]",Takemitsu_Romance.mxl,Takemitsu,61,3
91.5,<music21.chord.Chord A2 E-3 A3 B-3 D4 A4>,"[0, 1, 5, 6]","[9, 10, 2, 3]",Takemitsu_Romance.mxl,Takemitsu,62,1
92.5,<music21.chord.Chord A2 E-3 A3 C4 D5 G5 C6>,"[0, 2, 5, 7, 8]","[7, 9, 0, 2, 3]",Takemitsu_Romance.mxl,Takemitsu,62,3
92.75,<music21.chord.Chord A2 E-3 A3 G4 D5 G5 C6>,"[0, 2, 5, 7, 8]","[7, 9, 0, 2, 3]",Takemitsu_Romance.mxl,Takemitsu,62,3 1/2
93.0,<music21.chord.Chord A2 E-3 A3 D5 G5 C6>,"[0, 2, 5, 7, 8]","[7, 9, 0, 2, 3]",Takemitsu_Romance.mxl,Takemitsu,63,1
93.25,<music21.chord.Chord A2 E-3 A3 G4 D5 G5 C6>,"[0, 2, 5, 7, 8]","[7, 9, 0, 2, 3]",Takemitsu_Romance.mxl,Takemitsu,63,1 1/2
93.5,<music21.chord.Chord A2 E-3 A3 E-4 D5 G5 C6>,"[0, 2, 5, 7, 8]","[7, 9, 0, 2, 3]",Takemitsu_Romance.mxl,Takemitsu,63,2
94.0,<music21.chord.Chord C1 C2 D6 G6 A6 D7>,"[0, 2, 5, 7]","[7, 9, 0, 2]",Takemitsu_Romance.mxl,Takemitsu,63,3
94.5,<music21.chord.Chord C1 C2 D4 E-4 A4 E-5 G5 A5 D6>,"[0, 2, 5, 7, 8]","[7, 9, 0, 2, 3]",Takemitsu_Romance.mxl,Takemitsu,64,1
95.0,<music21.chord.Chord D2 A2 D3 D4 E-4 A4 E-5 G5 A5 D6>,"[0, 1, 5, 7]","[2, 3, 7, 9]",Takemitsu_Romance.mxl,Takemitsu,64,2
95.5,<music21.chord.Chord G3 A3 E-4>,"[0, 4, 6]","[3, 7, 9]",Takemitsu_Romance.mxl,Takemitsu,64,3
95.75,<music21.chord.Chord G3 A3 E-4 G4 D5 G5>,"[0, 1, 5, 7]","[2, 3, 7, 9]",Takemitsu_Romance.mxl,Takemitsu,64,3 1/2
96.0,<music21.chord.Chord C1 C2 A4 D5 A5>,"[0, 3, 5]","[9, 0, 2]",Takemitsu_Romance.mxl,Takemitsu,65,1
96.25,<music21.chord.Chord C1 C2 G4 D5 G5>,"[0, 2, 7]","[0, 2, 7]",Takemitsu_Romance.mxl,Takemitsu,65,1 1/2
