offset,Chord,NormalForm,PCsInNormalForm,file,Composer,measureNumber,beatNumber
18.0,<music21.chord.Chord A2 G3 C#4 F4>,"[0, 2, 4, 8]","[5, 7, 9, 1]",Carbajo_Yellow_Saraband.xml,Carbajo,8,1
18.25,<music21.chord.Chord A2 G3 C#4 G4>,"[0, 2, 6]","[7, 9, 1]",Carbajo_Yellow_Saraband.xml,Carbajo,8,1 1/4
18.5,<music21.chord.Chord D3 F3 A3 D4>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,8,1 1/2
19.0,<music21.chord.Chord A2 F3 A3 D4>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,8,2
19.5,<music21.chord.Chord D2 F3 A3 D4>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,8,2 1/2
20.0,<music21.chord.Chord D2 F4 D5>,"[0, 3]","[2, 5]",Carbajo_Yellow_Saraband.xml,Carbajo,9,1
20.5,<music21.chord.Chord D3 F4 A5>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,9,1 1/2
20.75,<music21.chord.Chord D3 A4 A5>,"[0, 5]","[9, 2]",Carbajo_Yellow_Saraband.xml,Carbajo,9,1 3/4
21.0,<music21.chord.Chord G2 B-4 A5>,"[0, 2, 3]","[7, 9, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,9,2
21.5,<music21.chord.Chord D3 B-4 D5>,"[0, 4]","[10, 2]",Carbajo_Yellow_Saraband.xml,Carbajo,9,2 1/2
21.75,<music21.chord.Chord D3 G4 D5>,"[0, 5]","[2, 7]",Carbajo_Yellow_Saraband.xml,Carbajo,9,2 3/4
22.0,<music21.chord.Chord B-3 F4 D5>,"[0, 4, 7]","[10, 2, 5]",Carbajo_Yellow_Saraband.xml,Carbajo,9,3
22.5,<music21.chord.Chord G2 F4 C5>,"[0, 2, 7]","[5, 7, 0]",Carbajo_Yellow_Saraband.xml,Carbajo,9,3 1/2
22.75,<music21.chord.Chord G2 F4 B-4>,"[0, 2, 5]","[5, 7, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,9,3 3/4
23.0,<music21.chord.Chord C3 E4 G4 B-4 C5>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Carbajo_Yellow_Saraband.xml,Carbajo,10,1
23.25,<music21.chord.Chord C3 B-4 D5>,"[0, 2, 4]","[10, 0, 2]",Carbajo_Yellow_Saraband.xml,Carbajo,10,1 1/4
23.5,<music21.chord.Chord F2 C4 E4 A4>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Carbajo_Yellow_Saraband.xml,Carbajo,10,1 1/2
24.0,<music21.chord.Chord C2 C4 E4 A4>,"[0, 3, 7]","[9, 0, 4]",Carbajo_Yellow_Saraband.xml,Carbajo,10,2
24.5,<music21.chord.Chord F1 C4 E4 A4>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Carbajo_Yellow_Saraband.xml,Carbajo,10,2 1/2
25.0,<music21.chord.Chord B-1 F4 A4>,"[0, 4, 5]","[5, 9, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,11,1
25.5,<music21.chord.Chord B-2 F4 D5>,"[0, 4, 7]","[10, 2, 5]",Carbajo_Yellow_Saraband.xml,Carbajo,11,1 1/2
25.75,<music21.chord.Chord B-2 E4 D5>,"[0, 4, 6]","[10, 2, 4]",Carbajo_Yellow_Saraband.xml,Carbajo,11,1 3/4
26.0,<music21.chord.Chord E2 D4 D5>,"[0, 2]","[2, 4]",Carbajo_Yellow_Saraband.xml,Carbajo,11,2
26.5,<music21.chord.Chord B-2 D4 G4>,"[0, 3, 7]","[7, 10, 2]",Carbajo_Yellow_Saraband.xml,Carbajo,11,2 1/2
26.75,<music21.chord.Chord B-2 C4 G4>,"[0, 3, 5]","[7, 10, 0]",Carbajo_Yellow_Saraband.xml,Carbajo,11,2 3/4
27.0,<music21.chord.Chord G3 B-3 G4>,"[0, 3]","[7, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,11,3
27.5,<music21.chord.Chord E2 B-3 F4>,"[0, 1, 6]","[4, 5, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,11,3 1/2
27.75,<music21.chord.Chord E2 B-3 E4>,"[0, 6]","[4, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,11,3 3/4
28.0,<music21.chord.Chord E3 G#3 D4 F4>,"[0, 2, 3, 6]","[2, 4, 5, 8]",Carbajo_Yellow_Saraband.xml,Carbajo,12,1
28.25,<music21.chord.Chord E3 G#3 D4 G4>,"[0, 2, 5, 6]","[2, 4, 7, 8]",Carbajo_Yellow_Saraband.xml,Carbajo,12,1 1/4
28.5,<music21.chord.Chord A2 G3 C#4 E4>,"[0, 3, 6, 8]","[1, 4, 7, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,12,1 1/2
29.0,<music21.chord.Chord E2 G3 C#4 E4>,"[0, 3, 6]","[1, 4, 7]",Carbajo_Yellow_Saraband.xml,Carbajo,12,2
29.5,<music21.chord.Chord A1 G3 C#4 E4>,"[0, 3, 6, 8]","[1, 4, 7, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,12,2 1/2
30.0,<music21.chord.Chord D3 F3 A3 D4 A4>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,13,1
30.5,<music21.chord.Chord D3 F3 A3 D4 D5>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,13,1 1/2
31.0,<music21.chord.Chord D3 F3 A3 D4 F5>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,13,2
31.5,<music21.chord.Chord D3 F3 A3 D4 A5>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,13,2 1/2
32.0,<music21.chord.Chord D3 F3 B-3 C#4 B-5>,"[0, 3, 4, 7]","[10, 1, 2, 5]",Carbajo_Yellow_Saraband.xml,Carbajo,13,3
32.5,<music21.chord.Chord D3 F3 B-3 C#4 G5>,"[0, 1, 4, 6, 9]","[1, 2, 5, 7, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,13,3 1/2
33.0,<music21.chord.Chord D3 F3 A3 D4 F5>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,14,1
34.0,<music21.chord.Chord D1 F5>,"[0, 3]","[2, 5]",Carbajo_Yellow_Saraband.xml,Carbajo,14,2
34.5,<music21.chord.Chord D1>,[0],[2],Carbajo_Yellow_Saraband.xml,Carbajo,14,2 1/2
35.0,<music21.chord.Chord D3 F3 A3 D4 A4>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,15,1
35.5,<music21.chord.Chord D3 F3 A3 D4 D5>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,15,1 1/2
36.0,<music21.chord.Chord D3 F3 A3 D4 E5>,"[0, 2, 3, 7]","[2, 4, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,15,2
36.25,<music21.chord.Chord D3 F3 A3 D4 F5>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,15,2 1/4
36.5,<music21.chord.Chord D3 F3 A3 D4 G5>,"[0, 3, 5, 7]","[2, 5, 7, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,15,2 1/2
36.75,<music21.chord.Chord D3 F3 A3 D4 A5>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,15,2 3/4
37.0,<music21.chord.Chord D3 F3 B-3 C#4 C6>,"[0, 2, 3, 4, 7]","[10, 0, 1, 2, 5]",Carbajo_Yellow_Saraband.xml,Carbajo,15,3
37.25,<music21.chord.Chord D3 F3 B-3 C#4 B-5>,"[0, 3, 4, 7]","[10, 1, 2, 5]",Carbajo_Yellow_Saraband.xml,Carbajo,15,3 1/4
37.5,<music21.chord.Chord D3 F3 B-3 C#4 A5>,"[0, 1, 4, 5, 8]","[9, 10, 1, 2, 5]",Carbajo_Yellow_Saraband.xml,Carbajo,15,3 1/2
37.75,<music21.chord.Chord D3 F3 B-3 C#4 G5>,"[0, 1, 4, 6, 9]","[1, 2, 5, 7, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,15,3 3/4
38.0,<music21.chord.Chord D3 F3 A3 D4 F5>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,16,1
39.0,<music21.chord.Chord D1 F5>,"[0, 3]","[2, 5]",Carbajo_Yellow_Saraband.xml,Carbajo,16,2
39.5,<music21.chord.Chord C2>,[0],[0],Carbajo_Yellow_Saraband.xml,Carbajo,16,2 1/2
40.0,<music21.chord.Chord B-1 F4 D5>,"[0, 4, 7]","[10, 2, 5]",Carbajo_Yellow_Saraband.xml,Carbajo,17,1
40.5,<music21.chord.Chord B-2 F4 A5>,"[0, 4, 5]","[5, 9, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,17,1 1/2
40.75,<music21.chord.Chord B-2 A4 A5>,"[0, 1]","[9, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,17,1 3/4
41.0,<music21.chord.Chord F3 B-4 A5>,"[0, 4, 5]","[5, 9, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,17,2
41.5,<music21.chord.Chord B-3 B-4 D5>,"[0, 4]","[10, 2]",Carbajo_Yellow_Saraband.xml,Carbajo,17,2 1/2
41.75,<music21.chord.Chord B-3 G4 D5>,"[0, 3, 7]","[7, 10, 2]",Carbajo_Yellow_Saraband.xml,Carbajo,17,2 3/4
42.0,<music21.chord.Chord G3 F4 D5>,"[0, 3, 5]","[2, 5, 7]",Carbajo_Yellow_Saraband.xml,Carbajo,17,3
42.5,<music21.chord.Chord G2 F4 C5>,"[0, 2, 7]","[5, 7, 0]",Carbajo_Yellow_Saraband.xml,Carbajo,17,3 1/2
42.75,<music21.chord.Chord G2 F4 B-4>,"[0, 2, 5]","[5, 7, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,17,3 3/4
43.0,<music21.chord.Chord C3 E4 G4 B-4 C5>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Carbajo_Yellow_Saraband.xml,Carbajo,18,1
43.25,<music21.chord.Chord C3 B-4 D5>,"[0, 2, 4]","[10, 0, 2]",Carbajo_Yellow_Saraband.xml,Carbajo,18,1 1/4
43.5,<music21.chord.Chord F2 C4 E4 A4>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Carbajo_Yellow_Saraband.xml,Carbajo,18,1 1/2
44.0,<music21.chord.Chord C2 C4 E4 A4>,"[0, 3, 7]","[9, 0, 4]",Carbajo_Yellow_Saraband.xml,Carbajo,18,2
44.5,<music21.chord.Chord F1 C4 E4 A4>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Carbajo_Yellow_Saraband.xml,Carbajo,18,2 1/2
45.0,<music21.chord.Chord G1 B-3 A4>,"[0, 2, 3]","[7, 9, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,19,1
45.5,<music21.chord.Chord G2 B-3 D5>,"[0, 3, 7]","[7, 10, 2]",Carbajo_Yellow_Saraband.xml,Carbajo,19,1 1/2
45.75,<music21.chord.Chord G2 E4 D5>,"[0, 2, 5]","[2, 4, 7]",Carbajo_Yellow_Saraband.xml,Carbajo,19,1 3/4
46.0,<music21.chord.Chord B-2 F4 D5>,"[0, 4, 7]","[10, 2, 5]",Carbajo_Yellow_Saraband.xml,Carbajo,19,2
46.5,<music21.chord.Chord D3 F4 G4>,"[0, 3, 5]","[2, 5, 7]",Carbajo_Yellow_Saraband.xml,Carbajo,19,2 1/2
46.75,<music21.chord.Chord D3 C4 G4>,"[0, 2, 7]","[0, 2, 7]",Carbajo_Yellow_Saraband.xml,Carbajo,19,2 3/4
47.0,<music21.chord.Chord E3 B-3 G4>,"[0, 3, 6]","[4, 7, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,19,3
47.5,<music21.chord.Chord G2 B-3 F4>,"[0, 2, 5]","[5, 7, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,19,3 1/2
47.75,<music21.chord.Chord G2 B-3 E4>,"[0, 3, 6]","[4, 7, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,19,3 3/4
48.0,<music21.chord.Chord A2 G3 C#4 F4>,"[0, 2, 4, 8]","[5, 7, 9, 1]",Carbajo_Yellow_Saraband.xml,Carbajo,20,1
48.25,<music21.chord.Chord A2 G3 C#4 G4>,"[0, 2, 6]","[7, 9, 1]",Carbajo_Yellow_Saraband.xml,Carbajo,20,1 1/4
48.5,<music21.chord.Chord D3 F3 A3 D4>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,20,1 1/2
49.0,<music21.chord.Chord A2 F3 A3 D4>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,20,2
49.5,<music21.chord.Chord D2 F3 A3 D4>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,20,2 1/2
50.0,<music21.chord.Chord D3 F3 A3 D4>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,21,1
50.5,<music21.chord.Chord D3 F3 A3 D4 F5>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,21,1 1/2
51.0,<music21.chord.Chord D3 F3 A3 D4 D5>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,21,2
51.5,<music21.chord.Chord D3 F3 A3 D4 A4>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,21,2 1/2
52.0,<music21.chord.Chord D3 G3 B-3 E-4 B-4>,"[0, 1, 5, 8]","[2, 3, 7, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,21,3
52.5,<music21.chord.Chord D3 G3 B-3 E-4 G4>,"[0, 1, 5, 8]","[2, 3, 7, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,21,3 1/2
53.0,<music21.chord.Chord D3 F3 A3 D4 F4>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,22,1
53.5,<music21.chord.Chord D3 F3 A3 D4 D5>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,22,1 1/2
54.0,<music21.chord.Chord D3 F3 A3 D4 D5>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,22,2
55.0,<music21.chord.Chord D3 F3 A3 D4>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,23,1
55.5,<music21.chord.Chord D3 F3 A3 D4 F5>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,23,1 1/2
56.0,<music21.chord.Chord D3 F3 A3 D4 D5>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,23,2
56.5,<music21.chord.Chord D3 F3 A3 D4 A4>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,23,2 1/2
57.0,<music21.chord.Chord D3 G#3 B3 E4 B4>,"[0, 3, 6, 8]","[8, 11, 2, 4]",Carbajo_Yellow_Saraband.xml,Carbajo,23,3
57.25,<music21.chord.Chord D3 G#3 B3 E4 A4>,"[0, 1, 3, 6, 8]","[8, 9, 11, 2, 4]",Carbajo_Yellow_Saraband.xml,Carbajo,23,3 1/4
57.5,<music21.chord.Chord D3 G#3 B3 E4 G#4>,"[0, 3, 6, 8]","[8, 11, 2, 4]",Carbajo_Yellow_Saraband.xml,Carbajo,23,3 1/2
57.75,<music21.chord.Chord D3 G#3 B3 E4 F#4>,"[0, 2, 4, 6, 9]","[2, 4, 6, 8, 11]",Carbajo_Yellow_Saraband.xml,Carbajo,23,3 3/4
58.0,<music21.chord.Chord D3 F3 A3 D4 F4>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,24,1
58.5,<music21.chord.Chord D3 F3 A3 D4 D5>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,24,1 1/2
59.0,<music21.chord.Chord D3 F3 A3 D4 D5>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,24,2
59.5,<music21.chord.Chord D3 F3 A3 D4 F5>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,24,2 1/2
60.0,<music21.chord.Chord D3 F3 A3 D4 A5>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,24,3
60.5,<music21.chord.Chord D3 F3 A3 D4 D5>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,24,3 1/2
61.0,<music21.chord.Chord D3 G-3 B-3 E-4 B-5>,"[0, 1, 4, 8]","[2, 3, 6, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,25,1
61.25,<music21.chord.Chord D3 G-3 B-3 E-4 A-5>,"[0, 1, 4, 6, 8]","[2, 3, 6, 8, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,25,1 1/4
61.5,<music21.chord.Chord D3 G-3 B-3 E-4 G-5>,"[0, 1, 4, 8]","[2, 3, 6, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,25,1 1/2
61.75,<music21.chord.Chord D3 G-3 B-3 E-4 F5>,"[0, 1, 3, 4, 8]","[2, 3, 5, 6, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,25,1 3/4
62.0,<music21.chord.Chord D3 G-3 B-3 E-4 E-5>,"[0, 1, 4, 8]","[2, 3, 6, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,25,2
62.25,<music21.chord.Chord D3 G-3 B-3 E-4 D-5>,"[0, 3, 4, 5, 8]","[10, 1, 2, 3, 6]",Carbajo_Yellow_Saraband.xml,Carbajo,25,2 1/4
62.5,<music21.chord.Chord D3 G-3 B-3 E-4 C-5>,"[0, 1, 4, 5, 8]","[10, 11, 2, 3, 6]",Carbajo_Yellow_Saraband.xml,Carbajo,25,2 1/2
62.75,<music21.chord.Chord D3 G-3 B-3 E-4 B-4>,"[0, 1, 4, 8]","[2, 3, 6, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,25,2 3/4
63.0,<music21.chord.Chord D3 G-3 B-3 E-4 A-4>,"[0, 1, 4, 6, 8]","[2, 3, 6, 8, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,25,3
63.25,<music21.chord.Chord D3 G-3 B-3 E-4 G-4>,"[0, 1, 4, 8]","[2, 3, 6, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,25,3 1/4
63.5,<music21.chord.Chord D3 G-3 B-3 E-4 F4>,"[0, 1, 3, 4, 8]","[2, 3, 5, 6, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,25,3 1/2
63.75,<music21.chord.Chord D3 G-3 B-3 E-4>,"[0, 1, 4, 8]","[2, 3, 6, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,25,3 3/4
64.0,<music21.chord.Chord D3 F3 A3 D4>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,26,1
65.0,<music21.chord.Chord D1 D4>,[0],[2],Carbajo_Yellow_Saraband.xml,Carbajo,26,2
65.5,<music21.chord.Chord D1>,[0],[2],Carbajo_Yellow_Saraband.xml,Carbajo,26,2 1/2
66.0,<music21.chord.Chord D2 F5 A5>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,27,1
66.5,<music21.chord.Chord D3 F5 D6>,"[0, 3]","[2, 5]",Carbajo_Yellow_Saraband.xml,Carbajo,27,1 1/2
66.75,<music21.chord.Chord D3 E5 D6>,"[0, 2]","[2, 4]",Carbajo_Yellow_Saraband.xml,Carbajo,27,1 3/4
67.0,<music21.chord.Chord G2 D5 D6>,"[0, 5]","[2, 7]",Carbajo_Yellow_Saraband.xml,Carbajo,27,2
67.5,<music21.chord.Chord B-3 D5 G5>,"[0, 3, 7]","[7, 10, 2]",Carbajo_Yellow_Saraband.xml,Carbajo,27,2 1/2
67.75,<music21.chord.Chord B-3 C5 G5>,"[0, 3, 5]","[7, 10, 0]",Carbajo_Yellow_Saraband.xml,Carbajo,27,2 3/4
68.0,<music21.chord.Chord D3 B-4 G5>,"[0, 3, 7]","[7, 10, 2]",Carbajo_Yellow_Saraband.xml,Carbajo,27,3
68.5,<music21.chord.Chord G2 B-4 F5>,"[0, 2, 5]","[5, 7, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,27,3 1/2
68.75,<music21.chord.Chord G2 B-4 E5>,"[0, 3, 6]","[4, 7, 10]",Carbajo_Yellow_Saraband.xml,Carbajo,27,3 3/4
69.0,<music21.chord.Chord D3 A4 D5 F5>,"[0, 3, 7]","[2, 5, 9]",Carbajo_Yellow_Saraband.xml,Carbajo,28,1
69.25,<music21.chord.Chord D3 A4 D5 G5>,"[0, 2, 7]","[7, 9, 2]",Carbajo_Yellow_Saraband.xml,Carbajo,28,1 1/4
